Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,UnitPrice,Year
南,滨河西区,板楼,6,葡东小区,101112870693,1室1厅, 214万,门头沟,精装,56.0,"37,597元/平",2000
南北,大峪,板楼,6,新桥路小区,101111313884,2室1厅, 182万,门头沟,简装,59.0,"30,573元/平",1992
南,大峪,板楼,6,惠民家园,101111152218,1室0厅, 189万,门头沟,精装,49.0,"38,517元/平",2010
南北,滨河西区,板楼,6,葡东小区,101112528928,2室2厅, 154万,门头沟,简装,70.0,"21,844元/平",2000
北南,门头沟其它,板楼,6,惠泽家园,101111582931,2室1厅, 194万,门头沟,精装,88.0,"21,872元/平",2011
东西,门头沟其它,板楼,6,三家店邮局楼,101110968367,2室1厅, 222万,门头沟,简装,74.0,"29,656元/平",1997
南,滨河西区,板楼,6,葡东小区,101113002936,1室1厅, 219万,门头沟,简装,56.0,"38,476元/平",2000
南北,滨河西区,板楼,18,临镜苑,101112592499,2室1厅, 445万,门头沟,简装,97.0,"45,511元/平",2008
南北,滨河西区,板楼,6,门头沟月季园,101111844210,2室1厅, 207万,门头沟,精装,63.0,"32,435元/平",1990
南北,城子,板楼,9,阳光绿苑,101109882200,2室1厅, 420万,门头沟,简装,92.0,"45,240元/平",2009
东,城子,板塔结合,12,阁外山水,101113183578,1室0厅, 190万,门头沟,精装,45.0,"41,531元/平",2004
南北,大峪,板楼,20,惠民家园,101112634108,2室1厅, 245万,门头沟,简装,64.0,"37,926元/平",2012
南北,城子,板楼,6,三家店西宁路,101111717976,2室1厅, 165万,门头沟,简装,51.0,"31,878元/平",1987
南北,冯村,板楼,6,冯村信园小区,101111969474,2室1厅, 260万,门头沟,简装,72.0,"36,097元/平",1997
南,城子,板楼,6,三家店东老店,101112471499,2室1厅, 170万,门头沟,简装,61.0,"27,558元/平",1984
南,冯村,板楼,28,润景公馆,101112373358,2室1厅, 325万,门头沟,其他,77.0,"42,115元/平",2012
南北,城子,板楼,5,三家店新建路,101112990792,2室1厅, 148万,门头沟,简装,52.0,"28,348元/平",1979
南,冯村,板塔结合,23,丽景长安,101111608710,2室1厅, 373万,门头沟,简装,87.0,"42,859元/平",2014
西北,滨河西区,板楼,6,皓月园,101113168582,1室1厅, 203万,门头沟,简装,52.0,"38,411元/平",2005
南北,城子,板楼,6,桥东街小区,101108938552,2室1厅, 182万,门头沟,精装,54.0,"33,667元/平",1992
南北,城子,板楼,6,三家店西宁路,101110255101,2室1厅, 160万,门头沟,简装,58.0,"27,286元/平",1986
南北,大峪,板楼,6,桃园小区,101110947661,2室1厅, 205万,门头沟,简装,75.0,"27,312元/平",2000
北南,城子,板楼,5,三家店四局,101111190749,3室1厅, 239万,门头沟,精装,70.0,"33,940元/平",1983
南北,城子,板楼,6,城子二斜井,101112993701,2室1厅, 175万,门头沟,其他,54.0,"32,306元/平",1992
南北,城子,板楼,6,三家店华北路,101111149906,2室1厅, 203万,门头沟,简装,70.0,"28,901元/平",2000
南,滨河西区,板楼,6,门头沟月季园,101110750985,2室1厅, 225万,门头沟,简装,62.0,"35,720元/平",1990
南北,大峪,板楼,6,桃园小区,101113108622,2室1厅, 215万,门头沟,简装,74.0,"28,852元/平",2000
南西北,冯村,板楼,6,冯村嘉园二区,101112707951,2室1厅, 288万,门头沟,简装,80.0,"35,644元/平",2002
南北,大峪,板楼,6,永新小区,101112757241,2室1厅, 193万,门头沟,其他,61.0,"31,536元/平",1996
南北,城子,板楼,6,三家店新建路,101113021146,2室1厅, 182万,门头沟,简装,70.0,"25,849元/平",1996
南北,城子,板楼,7,阁外山水,101112839025,2室2厅, 336万,门头沟,精装,99.0,"33,902元/平",2004
东西,大峪,板楼,6,黑山东街,101112716661,2室1厅, 230万,门头沟,精装,62.0,"37,044元/平",1996
北南,城子,板楼,6,三家店老宿舍17号院,101112204332,2室1厅, 260万,门头沟,简装,82.0,"31,600元/平",2003
东南,城子,板楼,5,三家店东老店,101112402084,2室1厅, 150万,门头沟,简装,52.0,"28,599元/平",1983
东西,城子,板楼,7,阁外山水,101112436041,2室1厅, 336万,门头沟,精装,99.0,"33,759元/平",2004
南北,城子,板楼,6,三家店西宁路,101110165046,2室1厅, 179万,门头沟,其他,63.0,"28,409元/平",1988
东南,城子,塔楼,12,绿岛家园,101111582886,2室1厅, 378万,门头沟,简装,89.0,"42,472元/平",2011
东南,滨河西区,板楼,6,葡东小区,101113073591,2室1厅, 219万,门头沟,精装,64.0,"33,729元/平",1996
东西,滨河西区,板楼,6,滨河路3号,101111739060,2室1厅, 225万,门头沟,简装,70.0,"32,088元/平",1994
南北,冯村,板楼,6,冯村信园小区,101110132969,2室1厅, 310万,门头沟,简装,86.0,"35,926元/平",1997
南,滨河西区,板楼,6,门头沟月季园,101112987089,1室1厅, 172万,门头沟,其他,45.0,"37,563元/平",1989
南北,滨河西区,板楼,6,绮霞苑,101112912100,2室1厅, 260万,门头沟,简装,59.0,"43,735元/平",2002
南北,城子,板楼,6,三家店西宁路,101112853310,2室1厅, 168万,门头沟,其他,58.0,"28,596元/平",1988
南北,滨河西区,板楼,6,永兴小区,101112826983,2室1厅, 267万,门头沟,简装,82.0,"32,352元/平",1997
南北,城子,板楼,6,三家店西宁路,101111816932,3室1厅, 210万,门头沟,精装,61.0,"34,241元/平",1987
南北,大峪,板楼,6,新桥路小区,101113033471,2室1厅, 183万,门头沟,简装,54.0,"33,334元/平",1993
南北,大峪,板楼,6,新桥路小区,101111522507,2室1厅, 219万,门头沟,简装,55.0,"39,674元/平",1992
东西,城子,板楼,7,阁外山水,101110660216,2室1厅, 318万,门头沟,其他,99.0,"31,951元/平",2004
东西,城子,板楼,7,阁外山水,101110712499,2室1厅, 318万,门头沟,精装,99.0,"31,951元/平",2004
南,大峪,板楼,5,大峪南路,101111601320,2室1厅, 160万,门头沟,简装,44.0,"36,110元/平",1970
南北,大峪,板楼,6,大峪南路,101110910940,2室1厅, 169万,门头沟,简装,55.0,"30,363元/平",1980
南北,滨河西区,板楼,6,德露苑,101112889102,2室1厅, 308万,门头沟,简装,92.0,"33,208元/平",2000
南北,城子,板楼,5,三家店新河路,101112180440,2室1厅, 168万,门头沟,简装,52.0,"31,867元/平",1980
南北,门头沟其它,板楼,6,石龙北路27号院,101112675063,2室1厅, 236万,门头沟,其他,66.0,"35,758元/平",1998
东,城子,板塔结合,12,阁外山水,101112723033,1室1厅, 173万,门头沟,简装,48.0,"35,656元/平",2004
南,滨河西区,板楼,6,门头沟月季园,101113062719,1室1厅, 168万,门头沟,简装,47.0,"35,302元/平",1990
东西,门头沟其它,板楼,6,水闸北路20号楼,101111931832,2室1厅, 173万,门头沟,简装,59.0,"29,283元/平",1985
南北,冯村,板楼,6,冯村信园小区,101112013019,2室1厅, 245万,门头沟,简装,72.0,"34,009元/平",1997
东西,城子,板楼,6,剧场东街,101109293773,2室2厅, 246万,门头沟,简装,89.0,"27,447元/平",1993
南,城子,板楼,6,三家店新建路,101112716015,2室1厅, 183万,门头沟,其他,55.0,"32,920元/平",1996
南北,城子,板楼,6,三家店老宿舍17号院,101112043113,2室1厅, 280万,门头沟,简装,87.0,"32,037元/平",2007
东西,城子,板楼,6,城子西七棵树90号院,101109180000,2室1厅, 245万,门头沟,精装,75.0,"32,485元/平",2007
南,上岸地铁,板楼,28,梧桐苑清露园,101112783531,2室1厅, 375万,门头沟,精装,84.0,"44,411元/平",2013
南,大峪,板楼,4,增产路,101110457451,1室1厅, 146万,门头沟,简装,39.0,"36,963元/平",1980
南北,滨河西区,板楼,6,门头沟月季园,101112209750,2室1厅, 228万,门头沟,简装,60.0,"37,793元/平",1992
南北,大峪,板楼,6,桃园小区,101111396141,2室1厅, 252万,门头沟,其他,86.0,"29,269元/平",2000
南北,大峪,板楼,6,惠民家园,101112333742,2室0厅, 216万,门头沟,精装,56.0,"38,421元/平",2010
东西,城子,板楼,7,阁外山水,101111521502,2室1厅, 345万,门头沟,简装,99.0,"34,663元/平",2004
南,门头沟其它,板楼,5,南街铁路小区,101111928296,2室1厅, 159万,门头沟,精装,50.0,"31,517元/平",1998
南北,大峪,板楼,6,大峪南路,101110423175,2室1厅, 220万,门头沟,其他,59.0,"36,994元/平",1994
南西北,大峪,板楼,6,大峪南路,101110952565,3室1厅, 191万,门头沟,精装,56.0,"34,004元/平",1981
南,城子,板楼,6,三家店四局,101111362371,2室1厅, 148万,门头沟,简装,52.0,"28,186元/平",1994
南北,城子,板楼,7,阁外山水,101112681145,2室1厅, 310万,门头沟,简装,99.0,"31,279元/平",2004
南,城子,板楼,5,剧场东街,101112404464,1室1厅, 179万,门头沟,精装,49.0,"35,879元/平",1979
南北,门头沟其它,板楼,6,南街铁路小区,101110199561,2室1厅, 180万,门头沟,简装,54.0,"33,016元/平",1989
南北,门头沟其它,板楼,18,惠通新苑,101109533546,2室1厅, 195万,门头沟,简装,77.0,"25,149元/平",2014
南北,大峪,板楼,6,惠民家园,101112673745,2室1厅, 299万,门头沟,简装,79.0,"37,782元/平",2010
南北,冯村,板塔结合,26,丽景长安,101111607049,2室1厅, 405万,门头沟,精装,91.0,"44,089元/平",2014
南北,大峪,板楼,6,新桥路小区,101110621774,2室1厅, 199万,门头沟,简装,59.0,"33,429元/平",1992
南北,大峪,板楼,6,大峪南路,101112510586,2室1厅, 189万,门头沟,精装,55.0,"34,098元/平",1991
东西,滨河西区,板楼,6,石龙北路26号院,101111473513,2室1厅, 292万,门头沟,其他,93.0,"31,321元/平",2000
南北,城子,板楼,6,龙泉花园,101110813438,2室1厅, 310万,门头沟,精装,75.0,"40,860元/平",1996
东南北,城子,板塔结合,6,三家店老宿舍17号院,101112254124,2室1厅, 162万,门头沟,简装,77.0,"20,826元/平",2003
南北,滨河西区,板楼,6,葡东南区,101110037488,3室1厅, 208万,门头沟,简装,106.0,"19,504元/平",2002
东,大峪,板楼,9,惠民家园,101112248831,1室1厅, 208万,门头沟,精装,53.0,"38,930元/平",2010
南,门头沟其它,板楼,18,惠通新苑,101112068682,2室1厅, 179万,门头沟,精装,74.0,"24,095元/平",2015
南北,大峪,板楼,5,大峪南路,101111521074,2室1厅, 172万,门头沟,简装,55.0,"31,205元/平",1979
南,滨河西区,板楼,6,葡东小区,101110073898,2室1厅, 210万,门头沟,精装,56.0,"36,894元/平",2000
南,冯村,板楼,28,润景公馆,101112208308,1室1厅, 290万,门头沟,精装,77.0,"37,580元/平",2011
南北,滨河西区,板楼,6,永兴小区,101110909736,2室1厅, 262万,门头沟,精装,75.0,"34,915元/平",1996
南北西,滨河西区,板楼,6,绮霞苑,101111064198,3室1厅, 373万,门头沟,简装,92.0,"40,147元/平",2002
东西,冯村,板塔结合,20,润景公馆,101112974929,2室1厅, 420万,门头沟,简装,100.0,"41,959元/平",2012
西南,滨河西区,塔楼,14,永兴嘉园,101112712623,2室1厅, 330万,门头沟,精装,86.0,"38,019元/平",2006
北东西,门头沟其它,板楼,6,南街铁路小区,101112789281,2室1厅, 155万,门头沟,简装,57.0,"27,037元/平",1994
南,大峪,板楼,6,增产路,101112792274,1室1厅, 192万,门头沟,简装,52.0,"36,916元/平",2000
南,滨河西区,板楼,5,双峪路小区,101113291088,1室1厅, 145万,门头沟,简装,36.0,"39,890元/平",1980
南北,大峪,板楼,6,桃园小区,101113524942,2室1厅, 239万,门头沟,简装,86.0,"27,475元/平",2000
南北,滨河西区,板楼,18,临镜苑,101112170457,3室1厅, 568万,门头沟,精装,129.0,"43,912元/平",2008
南北,城子,板楼,6,龙泉花园,101113214884,2室1厅, 325万,门头沟,简装,85.0,"38,133元/平",1996
南北,上岸地铁,板楼,8,绿城西山燕庐,101113364934,3室2厅, 790万,门头沟,精装,123.0,"63,803元/平",2020
南北,城子,板楼,15,西山御园,101113231949,3室2厅, 1260万,门头沟,毛坯,198.0,"63,352元/平",2015
南北,冯村,板楼,6,华润西山墅,101113331987,4室2厅, 970万,门头沟,精装,158.0,"61,064元/平",2020
南北,上岸地铁,板楼,23,万科翡翠长安,101113347648,4室1厅, 768万,门头沟,精装,131.0,"58,213元/平",2018
南,大峪,板楼,6,惠民家园,101105190231,1室0厅, 187万,门头沟,精装,48.0,"38,415元/平",2010
南北,城子,板楼,6,向阳东里,101104860376,2室1厅, 235万,门头沟,简装,65.0,"35,895元/平",1997
南北,滨河西区,板楼,6,德露苑,101111266037,4室2厅, 406万,门头沟,简装,152.0,"26,671元/平",1998
东西,大峪,板楼,6,惠民家园,101111809977,1室1厅, 213万,门头沟,简装,56.0,"37,968元/平",2010
南北,上岸地铁,板塔结合,26,电建金地华宸,101111794867,4室2厅, 960万,门头沟,精装,143.0,"66,927元/平",2019
东,大峪,板楼,9,惠民家园,101113086871,1室1厅, 200万,门头沟,精装,53.0,"37,433元/平",2010
南北,冯村,暂无数据,5,华润西山墅,101112055451,5室2厅, 1590万,门头沟,精装,342.0,"46,390元/平",2018
南北,大峪,暂无数据,5,西山艺境华墅,101112865537,4室2厅, 1430万,门头沟,毛坯,338.0,"42,267元/平",2017
南,大峪,板楼,15,惠民家园,101112933563,1室0厅, 193万,门头沟,简装,53.0,"36,306元/平",2010
南北,滨河西区,板楼,6,霁月园,101112897425,3室3厅, 549万,门头沟,精装,206.0,"26,558元/平",2006
南,大峪,板楼,6,惠民家园,101111731675,1室0厅, 194万,门头沟,简装,47.0,"40,476元/平",2010
南北,滨河西区,板楼,10,霁月园,101111702280,4室2厅, 698万,门头沟,精装,193.0,"36,129元/平",2006
南北,上岸地铁,板塔结合,6,电建金地华宸,101113016271,4室2厅, 1500万,门头沟,精装,181.0,"82,704元/平",2019
南北,大峪,板楼,5,西山艺境华墅,101111335265,4室2厅, 1290万,门头沟,毛坯,226.0,"56,899元/平",2016
南北,门头沟其它,板楼,18,惠通新苑,101112849177,2室1厅, 188万,门头沟,精装,77.0,"24,302元/平",2015
南,门头沟其它,板楼,18,惠通新苑,101111745281,2室1厅, 188万,门头沟,简装,74.0,"25,307元/平",2015
东北,大峪,塔楼,24,新桥家园,101112921621,2室1厅, 368万,门头沟,精装,109.0,"33,679元/平",2003
东西,城子,板楼,5,向阳楼,101112941994,3室1厅, 245万,门头沟,其他,71.0,"34,338元/平",1984
南北东,门头沟其它,板楼,4,中门寺街67号院,101111650060,3室1厅, 322万,门头沟,简装,106.0,"30,210元/平",2003
东西,滨河西区,板楼,6,霁月园,101112876735,3室1厅, 426万,门头沟,精装,97.0,"43,528元/平",2006
南北,滨河西区,板楼,6,倚山嘉园,101112909239,2室1厅, 349万,门头沟,简装,90.0,"38,492元/平",2003
南北,滨河西区,板楼,6,霁月园,101113041630,3室2厅, 518万,门头沟,精装,122.0,"42,276元/平",2006
南北,滨河西区,板楼,16,霁月园,101112561868,3室2厅, 650万,门头沟,精装,153.0,"42,277元/平",2006
东南北,大峪,板楼,6,西山艺境5号院,101112515769,4室1厅, 700万,门头沟,精装,168.0,"41,657元/平",2016
东南,上岸地铁,板楼,28,梧桐苑栖凤园,101110065388,3室1厅, 397万,门头沟,精装,90.0,"44,024元/平",2013
南北,大峪,板楼,6,西山艺境5号院,101112435536,4室2厅, 738万,门头沟,精装,168.0,"43,827元/平",2016
南北,大峪,板楼,6,峪园小区,101111752568,2室2厅, 269万,门头沟,简装,79.0,"33,735元/平",1999
南北,滨河西区,板楼,6,临镜苑,101111730925,3室1厅, 365万,门头沟,简装,105.0,"34,759元/平",2003
南北,大峪,板楼,6,永新小区,101111728913,3室1厅, 255万,门头沟,简装,81.0,"31,163元/平",1994
东南北,大峪,板楼,24,华远裘马四季,101104755104,4室2厅, 1250万,门头沟,精装,191.0,"65,363元/平",2016
南北,门头沟其它,板楼,6,中门寺39号院,101112513527,2室2厅, 210万,门头沟,简装,75.0,"27,749元/平",2002
南北,滨河西区,板楼,18,临镜苑,101112768018,2室1厅, 375万,门头沟,简装,91.0,"41,141元/平",2008
南北,城子,板楼,5,七棵树西大街,101113475581,2室1厅, 185万,门头沟,精装,53.0,"34,586元/平",1970
南北,滨河西区,板塔结合,6,倚山嘉园,101112469250,4室2厅, 434万,门头沟,简装,157.0,"27,630元/平",2004
东南西北,大峪,塔楼,27,门头沟京汉铂寓,101111187807,3室1厅, 480万,门头沟,精装,105.0,"45,477元/平",2015
南北,大峪,板楼,6,西山艺境2号院,101112984350,4室1厅, 1000万,门头沟,精装,167.0,"59,695元/平",2016
南北,大峪,板楼,5,西山艺境2号院,101110515526,3室2厅, 660万,门头沟,精装,142.0,"46,326元/平",2016
南,门头沟其它,板楼,6,中门寺39号院,101113468713,2室1厅, 190万,门头沟,简装,65.0,"28,973元/平",2003
南北,大峪,板楼,6,大峪南路,101113194637,3室1厅, 223万,门头沟,精装,68.0,"32,362元/平",1980
南北东,滨河西区,板楼,6,新桥南大街,101112855835,3室1厅, 257万,门头沟,简装,77.0,"33,162元/平",1989
东西,滨河西区,板塔结合,13,倚山嘉园,101111907686,2室1厅, 390万,门头沟,简装,117.0,"33,311元/平",2007
东西,滨河西区,板楼,5,新桥南大街,101111851952,2室1厅, 205万,门头沟,简装,67.0,"30,475元/平",1992
南北,滨河西区,板楼,6,霁月园,101112939482,3室1厅, 484万,门头沟,其他,122.0,"39,405元/平",2006
南,大峪,板楼,21,金泰丽湾悦栖山,101112741514,2室1厅, 383万,门头沟,简装,92.0,"41,192元/平",2016
南北,滨河西区,板楼,6,霁月园,101112869545,3室1厅, 533万,门头沟,简装,131.0,"40,688元/平",2006
南北,大峪,板楼,6,西山艺境8号院,101113431558,4室1厅, 765万,门头沟,简装,167.0,"45,601元/平",2018
南北,城子,板楼,5,七棵树西大街,101111632235,3室1厅, 143万,门头沟,简装,56.0,"25,454元/平",1970
南北,滨河西区,板塔结合,14,含晖苑,101112271226,3室1厅, 577万,门头沟,精装,134.0,"42,770元/平",2007
南北,滨河西区,板塔结合,14,含晖苑,101109261864,3室2厅, 546万,门头沟,简装,156.0,"34,802元/平",2007
南西北,滨河西区,板楼,6,含晖苑,101112889687,3室1厅, 425万,门头沟,精装,105.0,"40,152元/平",2004
南北,大峪,板楼,8,西山艺境华墅,101111825911,4室2厅, 1100万,门头沟,精装,207.0,"53,135元/平",2017
南北,门头沟其它,板楼,6,中门寺街67号院,101112529876,3室1厅, 315万,门头沟,简装,102.0,"30,646元/平",2002
南北,上岸地铁,板楼,27,梧桐苑栖凤园,101112409937,3室1厅, 436万,门头沟,精装,89.0,"48,699元/平",2013
南北,大峪,板楼,9,西山艺境6号院,101113206562,3室2厅, 658万,门头沟,精装,140.0,"46,810元/平",2015
